Loan_ID,Loan_Amount,Loan_Term,Interest_Rate,Age,Income,Credit_Score,Loan_Status
L5471,12793.617876039994,60,3.87,61,3966,754,0
L5472,17051.705520107767,48,5.42,39,5286,707,1
L5473,9661.342798471958,48,8.17,51,2995,484,0
L5474,33122.760552490836,36,3.21,29,10268,756,1
L5475,13361.36289524903,24,4.47,23,4142,804,1
L5476,9535.535663533592,24,3.08,58,2956,809,0
L5477,42697.00610369777,12,6.51,26,13236,589,0
L5478,7151.651747650194,60,7.1,27,2217,544,0
L5479,19180.749342141655,12,8.64,61,5946,337,0
L5480,14242.012839817593,36,8.84,45,4415,414,0
L5481,26435.627456920764,36,3.73,45,8195,797,1
L5482,43667.97911950414,24,5.9,21,13537,636,0
L5483,11183.931713623464,36,4.04,42,3467,758,0
L5484,48303.48816838701,60,9.01,40,14974,418,0
L5485,15716.214395377421,48,9.46,33,4872,355,0
L5486,6554.874312686149,36,3.97,60,2032,723,0
L5487,42293.77810710044,12,8.89,41,13111,419,0
L5488,17700.096138636272,60,9.27,43,5487,349,0
L5489,28345.315248805706,36,4.4,61,8787,664,1
L5490,34245.3472950178,36,5.01,53,10616,672,1
L5491,22200.120580662442,60,5.17,29,6882,661,1
L5492,16380.734133769816,36,9.47,49,5078,381,0
L5493,27864.667476861694,48,8.76,52,8638,347,0
L5494,22135.604101206867,24,6.82,31,6862,537,0
L5495,12312.97010409598,60,4.22,56,3817,681,1
L5496,25377.557193849378,12,5.79,49,7867,688,1
L5497,45542.18284768851,36,5.59,51,14118,634,1
L5498,24106.582548574603,24,8.26,34,7473,486,0
L5499,45838.95865318415,12,8.74,45,14210,419,0
L5500,20303.336084668616,12,5.06,46,6294,656,1
L5501,8754.886262121167,48,5.78,42,2714,662,0
L5502,16796.865426258257,24,7.79,29,5207,462,0
L5503,19290.42735721613,60,9.47,53,5980,307,0
L5504,20590.43441824591,24,6.26,43,6383,616,1
L5505,12980.715666461154,24,10.1,55,4024,326,0
L5506,45371.214177131245,12,6.81,40,14065,575,1
L5507,44906.695525051124,48,3.91,53,13921,771,1
L5508,28587.252046764104,48,3.44,55,8862,776,1
L5509,14883.951810400538,24,8.28,50,4614,477,0
L5510,9064.565363507914,24,5.08,50,2810,659,0
L5511,40796.99578373117,36,7.16,42,12647,535,0
L5512,13000.070610297826,12,8.71,21,4030,332,0
L5513,25913.04397333063,60,3.61,35,8033,840,1
L5514,38635.693721969496,60,3.98,45,11977,844,1
L5515,12812.972819876666,48,8.54,40,3972,399,0
L5516,32109.851825038353,12,5.86,27,9954,629,0
L5517,35187.28789506915,48,9.87,36,10908,364,0
L5518,9109.726899126814,60,8.95,43,2824,421,0
L5519,12022.645946545905,24,4.86,41,3727,775,1
L5520,30655.005213315195,12,7.83,21,9503,426,0
L5521,22971.09251015653,12,7.5,40,7121,485,0
L5522,13651.687052799107,36,8.66,39,4232,390,0
L5523,24774.32811093978,24,9.26,26,7680,345,0
L5524,28209.830641949004,24,10.4,58,8745,324,0
L5525,30984.039258538614,48,4.94,52,9605,648,0
L5526,8909.72581281454,12,5.24,21,2762,734,0
L5527,6519.390248985585,48,5.9,50,2021,629,0
L5528,13738.78430006413,24,6.29,36,4259,593,1
L5529,21164.631085400506,36,6.65,47,6561,545,0
L5530,29458.22451941433,12,7.89,38,9132,465,0
L5531,17112.996175590564,24,7.28,33,5305,556,1
L5532,46642.188822406024,36,5.47,64,14459,651,1
L5533,31516.300214047085,60,8.08,48,9770,488,0
L5534,22232.378820390226,24,6.28,30,6892,574,1
L5535,37848.592672611514,60,8.83,34,11733,333,0
L5536,46874.448148446085,48,3.59,49,14531,789,1
L5537,34232.443999126685,60,4.1,31,10612,798,1
L5538,44309.91809008708,24,7.53,47,13736,544,0
L5539,20761.403088803178,60,7.26,64,6436,553,1
L5540,29345.320680367076,12,8.27,37,9097,408,0
L5541,39274.40686857966,24,6.01,23,12175,622,0
L5542,28432.41249607073,36,8.18,51,8814,413,0
L5543,33271.148455238654,60,4.23,41,10314,784,1
L5544,22474.315618348624,12,6.29,53,6967,577,1
L5545,34274.3797107728,48,10.05,21,10625,328,0
L5546,26874.339517218657,48,3.94,26,8331,697,1
L5547,19887.20479218017,60,6.79,24,6165,521,0
L5548,48187.35850536698,48,6.67,42,14938,617,1
L5549,17683.96701877238,36,6.15,33,5482,570,1
L5550,32377.595214778976,24,4.7,64,10037,697,1
L5551,15754.924283050765,12,4.83,50,4884,750,1
L5552,14961.371585747225,60,4.79,60,4638,642,1
L5553,18958.16748801993,48,4.75,46,5877,680,0
L5554,11661.3536615947,24,5.74,59,3615,675,0
L5555,25819.49507812005,36,6.55,59,8004,639,0
L5556,18735.58563389821,48,10.37,27,5808,306,0
L5557,7180.684163405202,48,5.82,34,2226,572,0
L5558,8177.463770993793,12,6.96,46,2535,587,0
L5559,10071.022443014843,36,7.54,38,3122,483,0
L5560,20532.369586735895,36,8.13,44,6365,485,0
L5561,29319.51408858485,60,3.37,45,9089,779,1
L5562,23267.868315652162,12,6.36,52,7213,556,0
L5563,17851.709865356865,60,4.39,26,5534,803,1
L5564,8574.240119645563,12,9.33,36,2658,409,0
L5565,42900.23301398283,36,7.61,23,13299,447,0
L5566,40364.73537137883,12,6.38,41,12513,513,0
L5567,29735.64538107329,12,5.28,52,9218,736,1
L5568,36638.90868281953,12,5.31,22,11358,633,0
L5569,22551.73539369531,24,3.77,40,6991,728,1
L5570,39235.696980906316,24,8.38,31,12163,395,0
L5571,32929.21111412412,36,8.85,38,10208,347,0
L5572,12590.390965754941,12,5.57,31,3903,577,1
L5573,11651.676189676364,36,8.32,55,3612,502,0
L5574,23861.41992664343,24,6.99,56,7397,498,0
L5575,44832.50157367722,12,3.08,58,13898,807,1
L5576,34280.83135871836,60,5.61,32,10627,628,1
L5577,46009.92732374141,24,8.17,51,14263,423,0
L5578,17596.869771507354,24,7.26,56,5455,499,0
L5579,12916.199187005583,24,9.76,50,4004,374,0
L5580,15267.824863161193,12,7.05,64,4733,456,0
L5581,23390.449626617752,48,9.1,24,7251,433,0
L5582,33722.76381142766,60,6.32,22,10454,611,1
L5583,14325.884263109838,60,8.78,64,4441,419,0
L5584,32096.948529147237,36,9.05,33,9950,311,0
L5585,25938.850565112858,12,3.0,46,8041,844,1
L5586,26938.85599667423,24,7.49,49,8351,419,0
L5587,9054.887891589578,48,9.16,56,2807,382,0
L5588,14554.917765177119,12,6.72,48,4512,527,0
L5589,7603.2671038392,12,7.67,28,2357,485,0
L5590,30035.647010541703,48,7.76,25,9311,510,0
L5591,14196.851304198693,24,9.46,52,4401,342,0
L5592,10561.347686877192,12,3.0,50,3274,808,1
L5593,47300.256912852856,60,8.1,34,14663,372,0
L5594,9638.762030662507,60,10.38,63,2988,318,0
L5595,6506.486953094471,48,7.35,30,2017,464,0
L5596,12058.13001024647,24,6.27,30,3738,566,1
L5597,15364.599582344552,48,3.82,26,4763,739,0
L5598,27832.409237133907,12,8.69,36,8628,427,0
L5599,22971.09251015653,60,4.0,46,7121,752,1
L5600,42545.39237697718,36,6.04,41,13189,600,1
L5601,9396.825232704112,48,6.26,56,2913,617,0
L5602,34700.18847517958,36,9.71,61,10757,333,0
L5603,30106.61513794283,36,9.21,62,9333,397,0
L5604,15845.247354288565,60,7.76,50,4912,509,0
L5605,37238.911941756356,48,5.82,25,11544,615,1
L5606,11196.83500951458,36,5.27,30,3471,619,1
L5607,16654.929171456,12,3.9,51,5163,734,1
L5608,23777.548503351187,24,7.1,31,7371,555,1
L5609,34848.5763779274,24,4.35,58,10803,704,1
L5610,36303.42298965056,60,4.09,27,11254,753,1
L5611,34280.83135871836,48,6.74,32,10627,488,0
L5612,34964.70604094743,48,4.28,61,10839,687,1
L5613,40648.60788098335,24,7.6,28,12601,442,0
L5614,19409.782844208938,12,6.28,48,6017,521,0
L5615,14867.822690536645,24,3.94,36,4609,739,1
L5616,6716.16551132508,24,3.37,23,2082,831,0
L5617,12222.64703285818,48,6.88,57,3789,579,0
L5618,36264.71310197721,36,5.85,52,11242,547,0
L5619,24864.65118217758,12,8.64,41,7708,415,0
L5620,32171.142480521146,48,4.55,38,9973,704,1
L5621,45258.310338084,24,6.15,31,14030,554,1
L5622,19729.13941751402,36,5.24,28,6116,596,0
L5623,24277.55121913187,12,3.0,32,7526,824,1
L5624,15293.631454943423,60,6.29,22,4741,633,1
L5625,9022.629651861791,12,9.06,61,2797,370,0
L5626,14600.07930079602,12,9.7,42,4526,358,0
L5627,21777.537640228442,24,9.07,29,6751,350,0
L5628,31390.49307910872,24,10.37,34,9731,315,0
L5629,8909.72581281454,60,3.0,35,2762,803,0
L5630,34867.93132176407,60,9.89,31,10809,350,0
L5631,45393.794944940695,60,8.24,33,14072,427,0
L5632,21954.957958731266,48,8.25,48,6806,469,0
L5633,47174.449777914495,48,7.12,45,14624,479,0
L5634,18913.005952401032,24,5.76,57,5863,627,1
L5635,18342.035109219214,24,6.59,26,5686,600,1
L5636,8925.854932678432,60,6.72,57,2767,550,0
L5637,24519.488017090265,48,3.33,53,7601,817,1
L5638,16725.89729885713,36,7.23,45,5185,561,0
L5639,36167.93838279385,48,8.07,43,11212,390,0
L5640,30416.294239329578,24,7.41,28,9429,493,0
L5641,44145.40106747537,48,6.42,37,13685,628,0
L5642,9925.860364239805,24,9.78,51,3077,363,0
L5643,43390.55825784517,60,5.45,46,13451,593,1
L5644,44522.82247229047,60,7.76,31,13802,525,0
L5645,38603.43548224171,60,3.35,50,11967,744,1
L5646,42161.519324216526,36,6.42,31,13070,633,1
L5647,12548.45525410882,36,8.63,23,3890,362,0
L5648,11696.837725295265,24,3.83,60,3626,796,1
L5649,44548.6290640727,12,3.0,60,13810,831,1
L5650,27890.47406864392,36,4.61,41,8646,758,1
L5651,46697.02782994326,24,5.59,55,14476,632,1
L5652,11519.417406792441,48,7.52,48,3571,544,0
L5653,18306.551045518652,60,9.2,42,5675,363,0
L5654,38009.883871250444,60,7.23,62,11783,565,1
L5655,41348.61168307631,60,8.09,38,12818,461,0
L5656,23974.323765690682,24,9.82,43,7432,344,0
L5657,36722.78010611177,60,10.07,46,11384,324,0
L5658,21848.505767629573,36,5.63,55,6773,599,1
L5659,22722.70406425258,48,7.23,49,7044,524,0
L5660,46577.67234295045,60,9.71,31,14439,373,0
L5661,36516.32737185394,24,9.2,62,11320,415,0
L5662,43967.98074897255,48,7.76,21,13630,451,0
L5663,36474.391660207824,60,8.4,36,11307,390,0
L5664,21961.409606676825,12,6.58,45,6808,588,0
L5665,39032.47007062126,60,9.29,58,12100,391,0
L5666,47480.90305532846,36,4.12,38,14719,686,1
L5667,18554.939491422603,48,3.89,36,5752,714,1
L5668,10735.542181407236,36,3.68,39,3328,840,1
L5669,19751.720185323473,12,7.61,36,6123,471,0
L5670,10680.70317387,12,5.57,25,3311,671,1
L5671,20806.56462442208,36,4.3,47,6450,797,1
L5672,45903.475132639716,48,7.45,64,14230,535,0
L5673,38884.08216787345,12,9.98,26,12054,341,0
L5674,39342.14917200801,12,8.05,54,12196,448,0
L5675,44538.951592154364,60,3.23,36,13807,777,1
L5676,15242.018271378965,24,8.33,43,4725,419,0
L5677,30874.361243464144,12,4.2,63,9571,828,1
L5678,13493.621678132955,48,3.0,64,4183,840,1
L5679,6945.199013392362,48,9.13,52,2153,347,0
L5680,24458.197361607472,60,5.59,63,7582,685,0
L5681,9080.694483371806,48,7.44,43,2815,427,0
L5682,10061.344971096507,60,4.13,40,3119,801,1
L5683,43419.590673600185,12,3.85,39,13460,746,1
L5684,13403.298606895152,12,8.93,49,4155,338,0
L5685,23113.02876495879,12,4.14,28,7165,772,1
L5686,10351.669128646581,12,7.74,49,3209,432,0
L5687,34338.89619022838,24,8.68,38,10645,418,0
L5688,27187.244442578183,24,6.66,25,8428,623,0
L5689,10019.409259450384,12,9.05,32,3106,351,0
L5690,41897.00175844868,48,9.07,30,12988,435,0
L5691,47535.7420628657,60,5.72,57,14736,703,1
L5692,20696.886609347606,36,7.19,37,6416,468,0
L5693,23432.385338263874,60,3.0,52,7264,847,1
L5694,46984.12616352055,36,4.41,24,14565,816,1
L5695,41455.063874178006,36,4.64,51,12851,659,1
L5696,9796.827405328659,12,6.88,46,3037,536,0
L5697,17203.319246828363,36,8.9,32,5333,367,0
L5698,7783.913246314803,12,8.63,38,2413,449,0
L5699,41074.41664539013,24,3.2,28,12733,780,1
L5700,46238.960825808696,48,4.14,52,14334,714,1
L5701,31948.560626399423,36,6.48,40,9904,520,0
L5702,12706.520628774972,48,5.96,60,3939,560,0
L5703,8564.562647727227,12,6.08,33,2655,565,0
L5704,30506.61731056738,36,4.21,43,9457,758,1
L5705,45922.83007647639,60,9.6,23,14236,355,0
L5706,14448.465574075424,24,4.55,55,4479,707,1
L5707,24642.069328055855,24,3.92,59,7639,768,1
L5708,45332.5042894579,36,7.43,41,14053,542,0
L5709,37222.78282189246,24,3.51,27,11539,813,1
L5710,25551.751688379423,60,7.95,46,7921,468,0
L5711,37122.782278736326,48,4.51,43,11508,732,1
L5712,27484.020248073815,60,6.9,52,8520,584,1
L5713,18083.969191396925,24,3.58,22,5606,753,1
L5714,23235.610075924378,48,8.5,59,7203,487,0
L5715,45258.310338084,60,6.95,22,14030,595,1
L5716,19542.04162709286,12,3.15,59,6058,822,1
L5717,22593.671105341433,12,4.94,35,7004,681,0
L5718,27316.27740148933,48,6.3,36,8468,642,0
L5719,32306.62708737785,48,6.99,46,10015,522,0
L5720,7467.782496982498,48,5.72,28,2315,634,0
L5721,26009.81869251399,12,4.67,36,8063,756,1
L5722,33587.27920457096,60,4.06,41,10412,747,1
L5723,25938.850565112858,48,5.58,59,8041,636,1
L5724,13745.235948009686,12,4.52,31,4261,654,1
L5725,31093.71727361309,48,4.7,44,9639,655,1
L5726,9174.243378582387,48,6.9,56,2844,531,0
L5727,11335.54544034406,48,5.64,38,3514,566,1
L5728,10025.860907395941,12,7.13,43,3108,489,0
L5729,22977.54415810209,60,9.16,33,7123,347,0
L5730,12032.32341846424,12,5.54,64,3730,583,1
L5731,16725.89729885713,12,8.33,62,5185,354,0
L5732,10445.218023857162,48,4.68,59,3238,638,0
L5733,24048.517717064587,36,8.37,64,7455,418,0
L5734,15883.957241961909,36,9.16,64,4924,301,0
L5735,28374.347664560715,36,7.46,21,8796,523,0
L5736,36716.328458166216,12,7.34,27,11382,502,0
L5737,47013.158579275565,48,8.79,41,14574,310,0
L5738,25932.398917167302,36,5.77,36,8039,558,1
L5739,17954.936232485783,24,7.0,34,5566,597,1
L5740,40719.57600838448,24,6.67,63,12623,496,0
L5741,42213.13250778098,24,5.21,63,13086,714,1
L5742,11148.4476499229,60,5.22,22,3456,632,1
L5743,10029.08673136872,48,7.62,51,3109,452,0
L5744,12677.488213019964,12,4.24,59,3930,675,1
L5745,31300.17000787092,12,8.32,29,9703,433,0
L5746,42929.26542973783,48,8.37,61,13308,415,0
L5747,8458.110456625533,60,9.54,34,2622,366,0
L5748,13990.398569940862,48,7.5,30,4337,555,1
L5749,39103.43819802239,60,7.63,44,12122,487,0
L5750,41729.258911864184,36,10.3,53,12936,338,0
L5751,10509.734503312733,36,3.18,54,3258,779,1
L5752,26774.33897406252,60,5.49,40,8300,626,1
L5753,20971.08164703379,48,8.92,48,6501,429,0
L5754,31742.10789214159,36,9.21,24,9840,362,0
L5755,29964.678883140572,48,8.77,54,9289,396,0
L5756,39226.01950898798,36,4.66,24,12160,711,1
L5757,43506.6879208652,48,3.0,26,13487,829,1
L5758,12977.489842488376,48,3.47,42,4023,745,0
L5759,9277.469745711302,24,6.12,24,2876,535,0
L5760,29645.32230983549,60,8.2,25,9190,384,0
L5761,40116.34692547488,12,4.64,31,12436,654,1
L5762,14600.07930079602,60,4.08,55,4526,701,1
L5763,44455.08016886212,48,8.09,39,13781,465,0
L5764,47080.900882703914,48,6.27,31,14595,527,0
L5765,33987.281377195504,60,5.23,31,10536,666,1
L5766,18296.873573600315,48,3.89,47,5672,709,1
L5767,42774.42587904446,36,8.68,22,13260,359,0
L5768,12622.649205482729,48,8.69,28,3913,463,0
L5769,14338.787559000952,60,6.07,54,4445,529,0
L5770,35406.6439252181,60,8.68,60,10976,456,0
L5771,11248.448193079037,60,5.73,40,3487,673,0
L5772,22229.152996417448,24,7.7,43,6891,541,0
L5773,45290.568577811784,24,8.36,35,14040,467,0
L5774,23335.610619080515,24,9.03,33,7234,420,0
L5775,7900.042909334833,24,9.08,51,2449,301,0
L5776,11054.89875471232,24,9.08,34,3427,417,0
L5777,14822.661154917745,24,3.5,21,4595,806,0
L5778,13793.623307601365,24,4.92,47,4276,673,1
L5779,25048.52314862596,60,7.85,53,7765,407,0
L5780,33661.47315594487,12,5.15,55,10435,598,0
L5781,13264.588176065672,24,4.76,35,4112,732,1
L5782,43548.62363251133,60,8.94,25,13500,411,0
L5783,35926.00158483546,12,4.59,57,11137,705,1
L5784,9761.343341628095,24,3.0,24,3026,799,0
L5785,37790.527841101495,12,8.94,40,11715,318,0
L5786,42903.45883795561,12,8.97,59,13300,319,0
L5787,18361.390053055886,36,3.0,42,5692,805,1
L5788,16287.185238559237,48,7.68,44,5049,453,0
L5789,43590.55934415745,36,3.68,31,13513,814,1
L5790,26277.56208225461,12,3.81,26,8146,777,1
L5791,43542.17198456577,60,4.34,47,13498,683,0
L5792,30916.296955110265,24,8.04,30,9584,497,0
L5793,29348.546504339858,48,7.22,59,9098,478,0
L5794,46548.63992719544,24,3.49,30,14430,827,1
L5795,25416.26708152272,60,8.79,46,7879,346,0
L5796,33071.14736892638,48,7.79,57,10252,482,0
L5797,46342.18719293761,36,4.72,53,14366,653,0
L5798,43838.9477900614,12,4.11,28,13590,786,1
L5799,40664.73700084724,60,7.33,48,12606,515,0
L5800,22751.736480007585,12,4.64,56,7053,722,1
L5801,45064.76089971728,12,9.21,60,13970,308,0
L5802,18083.969191396925,24,7.28,45,5606,512,0
L5803,27964.66802001783,60,8.94,56,8669,438,0
L5804,7706.493470968116,12,5.13,33,2389,620,0
L5805,21342.05140390333,36,9.16,27,6616,390,0
L5806,38280.85308496385,48,5.18,21,11867,614,0
L5807,38609.887130187264,60,8.16,29,11969,411,0
L5808,7264.5555866974455,24,8.84,48,2252,412,0
L5809,32425.982574370657,60,5.33,56,10052,673,0
L5810,16664.606643374336,24,6.96,50,5166,562,1
L5811,38406.66021990221,48,6.21,29,11906,667,1
L5812,39490.537074755826,36,6.1,50,12242,677,0
L5813,8693.595606638373,12,10.15,55,2695,344,0
L5814,39629.24750558531,60,6.49,47,12285,570,0
L5815,25558.203336324983,24,3.38,49,7923,794,1
L5816,21767.860168310108,48,6.36,25,6748,546,0
L5817,41174.417188546264,12,7.86,21,12764,473,0
L5818,31822.753491461055,48,9.34,63,9865,335,0
L5819,11306.513024589052,36,7.1,25,3505,601,0
L5820,44709.92026271163,12,7.98,49,13860,457,0
L5821,47435.74151970956,12,9.13,37,14705,332,0
L5822,15300.08310288898,12,5.38,57,4743,681,1
L5823,21464.632714868916,24,3.67,44,6654,723,1
L5824,43448.62308935519,12,5.42,47,13469,594,0
L5825,31900.173266807742,48,5.03,29,9889,714,1
L5826,10638.76746222388,24,5.15,58,3298,618,0
L5827,21580.762377888947,12,10.09,33,6690,324,0
L5828,43361.52584209017,48,3.59,46,13442,733,1
L5829,42277.64898723656,48,9.34,31,13106,358,0
L5830,18929.135072264922,60,8.03,44,5868,476,0
L5831,40180.86340493045,48,3.67,53,12456,841,1
L5832,45109.92243533618,36,10.1,26,13984,344,0
L5833,42167.97097216208,12,3.86,55,13072,751,1
L5834,42080.87372489706,12,6.46,36,13045,608,1
L5835,30967.91013867472,12,7.12,33,9600,453,0
L5836,44835.72739764999,48,8.8,64,13899,439,0
L5837,29677.580549563274,48,5.86,31,9200,684,1
L5838,42000.22812557759,12,9.97,43,13020,332,0
L5839,7145.200099704636,24,4.81,22,2215,670,0
L5840,26593.69283158692,24,6.79,50,8244,477,0
L5841,47603.48436629405,36,5.23,39,14757,659,0
L5842,7029.070436684606,60,3.98,60,2179,735,0
L5843,15116.2111364406,36,9.87,35,4686,305,0
L5844,31145.330457177544,12,6.79,62,9655,530,0
L5845,24448.519889689138,12,4.15,53,7579,700,0
L5846,7664.557759321994,12,10.27,64,2376,322,0
L5847,41677.64572829973,60,8.6,61,12920,460,0
L5848,28903.382796096408,48,8.09,25,8960,493,0
L5849,32403.401806561207,60,5.98,42,10045,565,1
L5850,12345.228343823766,36,8.71,47,3827,382,0
L5851,31522.751861992645,48,7.13,55,9772,467,0
L5852,25329.1698342577,48,5.92,39,7852,643,1
L5853,30893.716187300815,36,10.35,59,9577,311,0
L5854,43284.10606674348,48,3.38,27,13418,833,1
L5855,13958.140330213075,24,3.35,59,4327,829,1
L5856,37722.785537673146,36,4.69,54,11694,749,1
L5857,35303.41755808918,36,3.0,54,10944,789,1
L5858,30916.296955110265,24,7.3,47,9584,466,0
L5859,43100.2341002951,60,3.7,64,13361,764,1
L5860,33680.82809978154,60,9.87,25,10441,306,0
L5861,29909.839875603335,60,8.8,24,9272,462,0
L5862,15548.471548792933,48,8.18,27,4820,494,0
L5863,21729.150280636764,24,5.39,23,6736,618,1
L5864,27322.729049434885,36,7.73,41,8470,429,0
L5865,35745.355442359854,36,8.4,54,11081,408,0
L5866,24519.488017090265,36,8.1,29,7601,518,0
L5867,22148.507397097983,48,3.0,40,6866,805,1
L5868,45787.345469619686,48,5.44,60,14194,728,1
L5869,27484.020248073815,60,6.22,32,8520,543,0
L5870,44887.340581214456,48,5.19,59,13915,737,1
L5871,42832.49071055448,60,6.71,48,13278,606,0
L5872,15300.08310288898,60,7.46,53,4743,554,1
L5873,21213.018444992184,36,6.58,30,6576,626,1
L5874,29622.74154202604,48,4.21,31,9183,708,1
L5875,38542.144826758915,60,10.43,27,11948,300,0
L5876,41335.708387185194,24,7.83,38,12814,493,0
L5877,38606.66130621449,24,6.1,39,11968,663,0
L5878,47651.87172588573,48,8.34,34,14772,421,0
L5879,43858.302733898076,36,5.16,37,13596,663,1
L5880,27096.92137134038,36,10.29,43,8400,303,0
L5881,31467.912854455408,60,7.56,39,9755,448,0
L5882,39567.95685010251,48,9.77,23,12266,360,0
L5883,16438.79896527983,24,8.0,54,5096,416,0
L5884,32325.98203121452,60,6.0,45,10021,537,0
L5885,32871.14628261411,60,8.27,61,10190,437,0
L5886,9951.666956022033,12,4.83,51,3085,757,1
L5887,18480.745540048698,48,4.21,59,5729,784,1
L5888,20413.014099743086,60,9.84,34,6328,381,0
L5889,11248.448193079037,24,8.58,57,3487,346,0
L5890,34000.184673086624,12,5.28,40,10540,643,1
L5891,30493.714014676265,24,5.41,52,9453,638,1
L5892,34209.863231317235,36,6.05,53,10605,535,0
L5893,40790.54413578561,12,3.17,51,12645,763,1
L5894,44013.14228459145,12,4.25,27,13644,675,0
L5895,30119.518433833946,60,8.17,25,9337,422,0
L5896,29361.44980023097,36,7.5,24,9102,545,0
L5897,41145.38477279126,60,7.13,31,12755,553,1
L5898,9706.504334090858,48,6.27,39,3009,580,0
L5899,20587.208594273132,24,8.58,58,6382,366,0
L5900,28080.79768303786,24,3.0,40,8705,832,1
L5901,35396.96645329976,60,3.0,47,10973,833,1
L5902,16383.959957742594,24,7.47,49,5079,474,0
L5903,20813.016272367637,24,7.24,38,6452,490,0
L5904,41355.06333102187,48,5.84,57,12820,584,1
L5905,45700.24822235467,36,7.07,45,14167,604,0
L5906,13503.29915005129,12,4.69,40,4186,706,1
L5907,24613.036912300846,60,5.27,26,7630,631,1
L5908,43584.10769621189,60,5.89,56,13511,604,1
L5909,36767.94164173068,48,5.23,35,11398,636,0
L5910,45122.82573122729,48,9.22,38,13988,329,0
L5911,21025.920654571026,12,3.64,58,6518,739,1
L5912,47367.99921628121,36,5.66,45,14684,557,1
L5913,7432.298433281933,60,6.95,40,2304,533,0
L5914,23025.931517693767,48,9.54,42,7138,325,0
L5915,17593.643947534576,60,3.0,32,5454,822,1
L5916,26071.109347996782,24,5.75,61,8082,683,1
L5917,40209.89582068546,60,3.0,60,12465,835,1
L5918,23706.580375950056,36,5.52,53,7349,692,1
